	D4M31	D4M32	D4M33	D4M34	D4M35	D4M36	D4M37	D4M38	D4M39	D4M40	D5M31	D5M32	D5M33	D5M34	D5M35	D5M37	D5M38	D5M39	D5M40	D6M31	D6M32	D6M33	D6M34	D6M35	D6M36	D6M37	D6M38	D6M39	D6M40	D9M31	D9M32	D9M33	D9M34	D9M35	D9M36	D9M37	D9M38	D9M39	D9M40	D12M31	D12M32	D12M33	D12M34	D12M35	D12M36	D12M37	D12M38	D12M39	D12M40
D9M32	0.1571254662186487	0.1769181755270211	0.2846132537301492	0.587030664426577	0.3049979927197087	0.1835979039161566	0.2043235625425017	0.2115582511300452	0.2331529273170927	0.2832982711308452	0.2732836601464058	0.2402452090083603	0.1745741457658306	0.2313130757230289	0.3201068018720749	0.1661549201968078	0.1339895951838073	0.1283143497739909	0.1993757630305211	0.2733273182927317	0.2053056006240249	0.228460627225089	0.2397860690427616	0.291459325973039	0.1818182863314532	0.1628869598783951	0.2766231953278131	0.2119239973598944	0.2008610784431377	0.1475855494219768	0.0	0.2449430865234609	0.1671581023240929	0.1705093211728469	0.1512588275531021	0.1752709024360975	0.2019490923636945	0.1909060218408736	0.1664403896155846	0.1367519520780831	0.1220096059842393	0.0979082387295491	0.1582019608784351	0.1427560314412576	0.1749168154726189	0.2071458658346334	0.2345071922876915	0.2680176519060763	0.1998272078883155
D9M33	0.2471482791311652	0.2758201196047841	0.3356941257650306	0.548846939477579	0.3816068234729389	0.3481558814352574	0.3572481971278851	0.3923133397335893	0.4058053726149045	0.4561742613704548	0.4011332629305172	0.393541844873795	0.3490808916356653	0.3969331965278612	0.4778133381335253	0.3676649109964398	0.3271351426057042	0.3284046037841513	0.290965654626185	0.3240888719548782	0.2238377611104444	0.2828996695867835	0.306568147525901	0.3593260974438977	0.3674954462178487	0.335197533901356	0.4676393351734069	0.3990035205408216	0.3881157102284091	0.1826373258930357	0.2449430865234609	0.0	0.2494507644305772	0.3315809592383695	0.2237614212568502	0.2295133217328693	0.3274007888315532	0.3328381287251489	0.2856483163326533	0.2734991075643025	0.3355382871314852	0.2517127485099404	0.2918595575823033	0.3393541193647745	0.3511380691227649	0.3734377783111324	0.3765636409456378	0.4395382903316132	0.3763336897475899
D9M34	0.1704422316892675	0.1963820988839553	0.1751147977919117	0.6073503668146726	0.2779550798031921	0.1492489643585743	0.1627205824232969	0.20554500100004	0.233933790551622	0.2478079083163326	0.2289569790791631	0.2294085019400776	0.2536154010160406	0.2296027985119405	0.3145142381695268	0.2773394603784151	0.2131780939237569	0.2149372370894836	0.2854597671906876	0.1505202804112164	0.2010641829673186	0.1353053426137045	0.1278053490139605	0.1919871326853074	0.1825559942397696	0.1494558514340573	0.2694439105564222	0.2032789771590863	0.1868372366894675	0.0984252774110964	0.1671581023240929	0.2494507644305772	0.0	0.1154269362774511	0.1737057782311292	0.1382775755030201	0.1269684115364615	0.1412291379655186	0.1252839561582463	0.1904511256450258	0.1826470210808432	0.1733166286651465	0.2312164014560582	0.1870563946557861	0.1811842373694948	0.1874702324092963	0.187490647625905	0.2436633753350134	0.1623603332133285
D9M35	0.1795146561862474	0.186273804952198	0.204004407776311	0.6139160678427137	0.2599144933797352	0.1069437009480378	0.1387203456138245	0.1410403352134085	0.199167535101404	0.2087569574782991	0.2263164990599623	0.1903757734309372	0.2230471462858514	0.2085829001160046	0.2793348061922477	0.2447747073882955	0.1989071878875154	0.2000153930157206	0.2790714796591863	0.1713276063042522	0.2334282063282531	0.1760185983439337	0.1385070650826033	0.1982509232369295	0.1315217040681627	0.1493572994919796	0.2098174534981399	0.1680014892595704	0.1485305916236649	0.1712364834593383	0.1705093211728469	0.3315809592383695	0.1154269362774511	0.0	0.2148742785711428	0.2119433653346133	0.1307718524740989	0.1351824080963238	0.1643374518980759	0.2007376211048442	0.1676017136685468	0.1779503996159846	0.2275908628345134	0.1763975579023161	0.1815513592543701	0.1696903636145445	0.1820513524540981	0.2297927077083083	0.1424110456418257
D9M36	0.1543283451338054	0.1597552614104564	0.2468167966718669	0.5781727801112044	0.2550508128325133	0.1799640453618145	0.2026064590583623	0.2274547625905036	0.2486499547981919	0.3138805972238889	0.2622374026961078	0.237066227849114	0.1941292523700948	0.2627413460538421	0.3499142137685507	0.2662616656666266	0.2333557222288892	0.2322909188367535	0.2886779691187647	0.2396356966278651	0.1840253482139285	0.2009314824592983	0.2105920712828513	0.26968124324973	0.1923621012840513	0.1976742045681827	0.2977188851554062	0.2598128917156685	0.2363519992799712	0.1316304652186087	0.1512588275531021	0.2237614212568502	0.1737057782311292	0.2148742785711428	0.0	0.1155012192487699	0.1845969290771631	0.1737546865874635	0.1338189363574543	0.221014429377175	0.2425803484139365	0.1951096319852794	0.2593771690867634	0.2525907516300652	0.2148177351094043	0.2447805372214888	0.2283852662106484	0.3133921760870435	0.2211554798191928
D9M37	0.1813849361974479	0.1928762086483459	0.2337199503980158	0.6022434669386776	0.2751043029721188	0.1761490823632945	0.1661047965918636	0.2325655174206968	0.2413721716868674	0.2948668006720268	0.2392720112804512	0.2281099559982399	0.2323199599983999	0.2114455566222648	0.3080317656706268	0.2900591495659826	0.2327251938077522	0.2388526365054602	0.3093985499419976	0.2257221400856033	0.2064828625145006	0.1816376963078523	0.2001234381375254	0.2439992951718068	0.199849397575903	0.1573505980239209	0.2943725825033002	0.2374438017520701	0.2088373730949237	0.1183109260370414	0.1752709024360975	0.2295133217328693	0.1382775755030201	0.2119433653346133	0.1155012192487699	0.0	0.1469883055322213	0.1601130265210608	0.1046035541421656	0.2159417584703389	0.2251170458818353	0.200966906276251	0.2506103168126725	0.2170123212928517	0.1914668410736429	0.2165160338413536	0.2087396563862554	0.2882778011120445	0.2091468266730669
D9M38	0.2084383299331973	0.2255458830353214	0.1807453054122165	0.6444997023880955	0.2855383383335333	0.1111082467298692	0.0693685379415176	0.1381316004640185	0.1395485303412136	0.1698322436897475	0.2014473546941877	0.1673201432057282	0.2401989579583183	0.1795239073562942	0.2388374966998679	0.2927694479779191	0.2435314848593943	0.2488631997279891	0.3140145253810152	0.2136760794431777	0.2512185099403976	0.1985548933957358	0.1362271714868595	0.1760538129525181	0.1455102836113444	0.1317071910876435	0.1790749189967598	0.1331970122804912	0.1037603592143685	0.1885692263690547	0.2019490923636945	0.3274007888315532	0.1269684115364615	0.1307718524740989	0.1845969290771631	0.1469883055322213	0.0	0.079031284451378	0.1250367254690187	0.2413117272690907	0.2193352422096884	0.2173086707468298	0.2719833321332853	0.2266403692147685	0.1875938649545981	0.1836641297651906	0.1057496051842073	0.1868899363974558	0.083633795351814
D9M39	0.2264374618984759	0.2384104048161926	0.2044959138365534	0.6418799367974719	0.3069534765390616	0.1379077707108283	0.0836688827553102	0.1205430305212208	0.1233499143965758	0.180073734949398	0.2261628713148525	0.1538241969678787	0.1988756090243609	0.1716509972398895	0.2137340861634465	0.2802440141605664	0.2336732673306932	0.2370093439737589	0.3200466402656106	0.2380041021640865	0.2590806844273771	0.2264466690667626	0.1639240441617664	0.1957165954638185	0.1313826209048361	0.1272306976279051	0.1733857274290972	0.1217089207568302	0.1005823992959718	0.1919116480659226	0.1909060218408736	0.3328381287251489	0.1412291379655186	0.1351824080963238	0.1737546865874635	0.1601130265210608	0.079031284451378	0.0	0.1087490019600784	0.2428500584023361	0.1996895699827993	0.2219418584743389	0.2757401912076483	0.2014647669906796	0.1540194459778391	0.1573482595303812	0.0768620024800992	0.1617126525061002	0.0850639725589023
D9M40	0.1730363834553382	0.1814458238329533	0.2317088895555822	0.5901601144045763	0.268033131725269	0.1335269266770671	0.144114412576503	0.1843921020840833	0.2029430117204688	0.2592889203568143	0.2441671634865395	0.210672490099604	0.2087850654026161	0.2036786671466858	0.282583117724709	0.2695176379055162	0.2227984971398855	0.2258961058442337	0.3012140181607264	0.1979141649665986	0.2015540025601024	0.1578815064602584	0.1820086483459338	0.2317674086963478	0.1222434185367414	0.0930311368454738	0.2554272874914997	0.1745909464378575	0.1395885483419336	0.1443799283971359	0.1664403896155846	0.2856483163326533	0.1252839561582463	0.1643374518980759	0.1338189363574543	0.1046035541421656	0.1250367254690187	0.1087490019600784	0.0	0.1858985947437897	0.1941869642785711	0.1764124564982599	0.2151289827593104	0.1741016380655226	0.1250626101044042	0.1450704972198888	0.1639490507620304	0.2307251018040721	0.166078791551662
D12M31	0.1832932349293971	0.1806271282851314	0.3307999975999039	0.5791565882635306	0.3287936145445818	0.2123122120884835	0.25088497099884	0.2750564842593704	0.300788085923437	0.3385749409976399	0.321649388775551	0.3043917544701788	0.2555717260690427	0.293783761350454	0.38353869074763	0.2148319772790911	0.2167917452698108	0.2012273698947958	0.2442768178727149	0.2108581911276451	0.1513161414456578	0.1992965274610984	0.2603284479379175	0.3030792967718709	0.2149134137365494	0.174839391975679	0.3328633629345174	0.2538861098443937	0.231745659026361	0.1550694643785751	0.1367519520780831	0.2734991075643025	0.1904511256450258	0.2007376211048442	0.221014429377175	0.2159417584703389	0.2413117272690907	0.2428500584023361	0.1858985947437897	0.0	0.1879632285291411	0.0910598355934237	0.0621297391895675	0.1304581655266211	0.1642172318892756	0.1824973650946038	0.282291240049602	0.3076661294451778	0.2411254762190488
D12M32	0.2351256870274811	0.2414390131605264	0.2836327617104685	0.6347526221048843	0.3422585839433577	0.1949565798631946	0.2109905692227689	0.2148909004360174	0.2226445565822633	0.2375409272370894	0.2808329109164367	0.2536852666106645	0.2032257054282171	0.2226950134005361	0.2981133949357974	0.131570636825473	0.0887452614104563	0.0790260646425856	0.2364318508740349	0.2705485623424937	0.2747453342133685	0.2320553142125685	0.2378358006320253	0.3036536561462459	0.1778714332573303	0.1664574210968439	0.2220045729829193	0.1676609268370734	0.17586504100164	0.2082124560982439	0.1220096059842393	0.3355382871314852	0.1826470210808432	0.1676017136685468	0.2425803484139365	0.2251170458818353	0.2193352422096884	0.1996895699827993	0.1941869642785711	0.1879632285291411	0.0	0.1534178519140765	0.2016763398535941	0.1008525201008039	0.1667571290851634	0.1922628505140206	0.2226786071442857	0.2275642609704388	0.2014400932037282
D12M33	0.1607488983559342	0.1921908344333773	0.3089370898835953	0.5743024152966119	0.3141366150646025	0.1982535565422616	0.2224634497379895	0.2452466962678507	0.2664927217088683	0.3133179799191967	0.267815000600024	0.2490204488179527	0.1948764978599144	0.2472442713708548	0.3516458746349854	0.1622423532941317	0.1743093207728309	0.159805691027641	0.2030179583183327	0.2540180523220928	0.2115516048641945	0.2165418856754269	0.2428161182447298	0.2806283351334053	0.2041947277891115	0.1724734897395896	0.3114039289571583	0.2331451614064562	0.215994412576503	0.1458805940237609	0.0979082387295491	0.2517127485099404	0.1733166286651465	0.1779503996159846	0.1951096319852794	0.200966906276251	0.2173086707468298	0.2219418584743389	0.1764124564982599	0.0910598355934237	0.1534178519140765	0.0	0.1390742357694308	0.1463564586583463	0.1948766074642985	0.2203488611544461	0.2600864994599784	0.2929590887635505	0.2233027493099724
D12M34	0.2102292383695347	0.1952056870274811	0.3555948257930317	0.5816161742469699	0.3514868482739309	0.2394146637865515	0.2780399639985599	0.3015685899435977	0.3235159490379615	0.3476047977919117	0.3584402512100484	0.342766261850474	0.2908070742829713	0.3204314388575543	0.409874994199768	0.2347983187327493	0.2279876335053402	0.2197835421416856	0.243626285851434	0.2417055126205048	0.1503681919276771	0.2257117596703868	0.2884080235209408	0.3260602076083043	0.2280066658666347	0.1928172634905396	0.3436509692387695	0.2586185339413577	0.2366936677467098	0.1980859854394175	0.1582019608784351	0.2918595575823033	0.2312164014560582	0.2275908628345134	0.2593771690867634	0.2506103168126725	0.2719833321332853	0.2757401912076483	0.2151289827593104	0.0621297391895675	0.2016763398535941	0.1390742357694308	0.0	0.1458703008120325	0.1745223132925317	0.1939505684227369	0.3159204864194567	0.317035682227289	0.2722693279731189
D12M35	0.2041107796311852	0.2270501844073763	0.3142231705268211	0.6148732609304373	0.3188775627025081	0.1949817612704508	0.2190666598663946	0.2338830061202448	0.2291478243129725	0.2566678439137565	0.316661895675827	0.2840142609704388	0.2329408408336333	0.2568213564542582	0.3114010540421617	0.1698453194127765	0.1380338053522141	0.1381526909076363	0.2711141185647426	0.2267592943717748	0.239632551702068	0.2038032029281171	0.2537146545861834	0.2941955214208568	0.1706349441977679	0.1430696323852953	0.2442188491539661	0.1671632897315892	0.1700902072082883	0.1940533117324692	0.1427560314412576	0.3393541193647745	0.1870563946557861	0.1763975579023161	0.2525907516300652	0.2170123212928517	0.2266403692147685	0.2014647669906796	0.1741016380655226	0.1304581655266211	0.1008525201008039	0.1463564586583463	0.1458703008120325	0.0	0.116345042601704	0.1384945769830793	0.2213515664626585	0.2201382035281411	0.2037002512100484
D12M36	0.2361772646905876	0.2328761550462019	0.2889874042961718	0.6298482151286051	0.3053442173686948	0.1537829621184847	0.1810899327973119	0.1892055062202488	0.1911429145165806	0.2361006108244329	0.2929136753470138	0.2536277047081883	0.2282532549301972	0.2390222948917957	0.3091134833393336	0.2374209280371215	0.2038410624424977	0.2051236593463738	0.2993231501260051	0.2137226137045481	0.2239071154846194	0.1994117472698908	0.2279440037601504	0.2732078819152766	0.1137811836473458	0.0944313844553781	0.2220222716908676	0.1458368694747789	0.1274226213048521	0.208841893675747	0.1749168154726189	0.3511380691227649	0.1811842373694948	0.1815513592543701	0.2148177351094043	0.1914668410736429	0.1875938649545981	0.1540194459778391	0.1250626101044042	0.1642172318892756	0.1667571290851634	0.1948766074642985	0.1745223132925317	0.116345042601704	0.0	0.0717961538461538	0.1746835749429977	0.1793257462298492	0.1453568054722189
D12M37	0.2477232653306132	0.2336380651226049	0.2972389907596304	0.6343382159286372	0.308403740149606	0.1559551366054642	0.174283173726949	0.1829876507060282	0.1800113864554582	0.2333207736309452	0.2823198847953918	0.2373222536901476	0.2298679519180767	0.2209922436897476	0.2755005040201608	0.260016934677387	0.2291164722588903	0.2321964714588583	0.3306363670546822	0.2055857718308732	0.2328257886315452	0.2099282867314693	0.2247517132685307	0.2621070198807952	0.1203199255970238	0.1076223220928837	0.2222990503620144	0.1418646525861034	0.1367260410416416	0.2277671398855954	0.2071458658346334	0.3734377783111324	0.1874702324092963	0.1696903636145445	0.2447805372214888	0.2165160338413536	0.1836641297651906	0.1573482595303812	0.1450704972198888	0.1824973650946038	0.1922628505140206	0.2203488611544461	0.1939505684227369	0.1384945769830793	0.0717961538461538	0.0	0.1558516940677627	0.1753742933717348	0.1598026757070282
D12M38	0.2855119720788832	0.2974063286531461	0.2473972258890356	0.6874265106604265	0.3565432257290292	0.1751810752430097	0.092773172526901	0.1432196527861114	0.0771915424616984	0.1485163614544582	0.2540122388895556	0.1802174006960278	0.2321962202488099	0.1909990607624305	0.1791778495139805	0.294591245649826	0.2513927569102764	0.2569268310732429	0.3557036353454138	0.2848088887555502	0.3185272614904596	0.2748917988719549	0.2088679643185727	0.2389567898715948	0.1637519340773631	0.1579423060922437	0.1335433737349493	0.1039109176367054	0.1102956838273531	0.247520621224849	0.2345071922876915	0.3765636409456378	0.187490647625905	0.1820513524540981	0.2283852662106484	0.2087396563862554	0.1057496051842073	0.0768620024800992	0.1639490507620304	0.282291240049602	0.2226786071442857	0.2600864994599784	0.3159204864194567	0.2213515664626585	0.1746835749429977	0.1558516940677627	0.0	0.1150327485099404	0.076946285451418
D12M39	0.3410120912836513	0.3475339265570623	0.3270416156646266	0.7247196031841274	0.4071265578623145	0.2244488867554702	0.1657297115884635	0.2009667354694187	0.1134599939997599	0.1374328933157326	0.3254776111044442	0.2523495467818712	0.285328781551262	0.2558715084603384	0.1793060458418336	0.2988824108964358	0.2563234613384535	0.2626006884275371	0.3682190839633585	0.327184401376055	0.3745271470858834	0.32324503300132	0.2627640793631745	0.2866179603184127	0.1969834033361334	0.1942298847953918	0.1120730597223888	0.0903663014520581	0.1323734389375575	0.3034001516060642	0.2680176519060763	0.4395382903316132	0.2436633753350134	0.2297927077083083	0.3133921760870435	0.2882778011120445	0.1868899363974558	0.1617126525061002	0.2307251018040721	0.3076661294451778	0.2275642609704388	0.2929590887635505	0.317035682227289	0.2201382035281411	0.1793257462298492	0.1753742933717348	0.1150327485099404	0.0	0.1227402068082723
D12M40	0.244253749349974	0.2561428849153966	0.2228777199087963	0.6698655062202488	0.3142951634065363	0.1346795947837913	0.0777283575343013	0.129701274850994	0.1036460186407456	0.1261538729549182	0.2430602420096804	0.192520019600784	0.2342651186047442	0.2019768018720749	0.2271402436097444	0.2811583119324773	0.237546862674507	0.2393443633745349	0.3204186483459338	0.2425808616344654	0.2786306820272811	0.2393714400576023	0.1705728089123565	0.2011373102924117	0.1415394827793112	0.1367383455338213	0.1323414428577143	0.098057503900156	0.0952457902316093	0.2230371158846354	0.1998272078883155	0.3763336897475899	0.1623603332133285	0.1424110456418257	0.2211554798191928	0.2091468266730669	0.083633795351814	0.0850639725589023	0.166078791551662	0.2411254762190488	0.2014400932037282	0.2233027493099724	0.2722693279731189	0.2037002512100484	0.1453568054722189	0.1598026757070282	0.076946285451418	0.1227402068082723	0.0
